Test ID,easting__N,northing__,GWD (m),L (m),Slope (%),Elevation,Target,CM pred
7739,1574424.542,5183172.9,1.450560093,37.48171713,0.697405934,1.892381668,1,FN
24550,1574426.156,5182561.06,1.768948197,58.3988809,0.185272634,1.901896477,1,TP
23839,1574426.396,5182562.62,1.807611823,59.25399752,0.185272634,1.878856778,1,TP
4924,1574426.631,5181540.591,1.538165808,305.0334693,0.368496299,2.513665915,0,FP
27952,1574427.416,5182560.34,1.768948197,59.83214304,0.185272634,1.901896477,1,TP
27951,1574427.565,5182563.049,1.807611823,60.96168957,0.185272634,1.865359306,1,TP
24549,1574428.565,5182561.04,1.768948197,61.60577446,0.185272634,1.896993279,1,TP
23828,1574428.645,5182562.18,1.768948197,62.10347079,0.198494568,1.896993279,1,TP
856,1574428.802,5182289.347,1.464705467,23.44296774,2.241544724,2.128423214,1,TP
27953,1574429.515,5182560.51,1.768948197,62.6908189,0.198494568,1.896993279,1,TP
27950,1574429.535,5182562.66,1.807611823,63.45493059,0.198494568,1.865359306,1,TP
4958,1574429.61,5181542.451,1.538165808,307.4619474,0.368496299,2.506031275,0,FP
24548,1574430.244,5182561.13,1.768948197,63.87693716,0.198494568,1.896993279,1,TP
23827,1574430.374,5182561.97,1.768948197,64.33840973,0.198494568,1.896993279,1,TP
27332,1574431,5182654,1.978355885,87.60738682,0.299737871,2.190898418,1,TP
21565,1574431.044,5182561.46,1.768948197,65.05693203,0.198494568,1.896993279,1,TP
868,1574433.167,5182418.796,1.386529922,19.66141082,2.472229481,2.262563229,1,TP
867,1574433.458,5182346.095,1.24844563,16.78863913,3.760083199,2.170299053,1,TP
21509,1574433.772,5182608.102,1.851072073,81.40832312,0.42070502,2.099816799,1,TP
28764,1574433.932,5182618.218,1.882594705,83.85591208,0.297979593,2.106438637,1,TP
25093,1574434.461,5182619.238,1.882594705,84.8009472,0.297979593,2.106438637,1,TP
24557,1574435.501,5182619.368,1.882594705,86.24293002,0.297979593,2.106438637,1,TP
866,1574435.798,5182324.843,1.329990983,22.36472409,3.402103186,2.073396206,1,TP
11580,1574441.128,5181451.727,1.062604547,393.3248823,2.404975176,2.503125906,0,FP
38,1574447.28,5183295.703,1.549241304,18.79067564,1.791649103,2.096270561,1,TP
21517,1574453.015,5182583.012,1.960909843,101.7623288,0.229923904,2.189352274,1,TP
51,1574462.373,5183343.754,0.905126572,18.70373729,2.544300318,2.070093632,1,TP
863,1574469.913,5181988.376,1.451813221,159.1240089,1.223049998,1.899962902,1,TP
32692,1574477.414,5182634.213,2.078864813,146.4971769,0.438742816,2.227629662,1,TP
1980,1574477.833,5181482.31,1.053209186,407.0142031,1.822930574,2.318742037,1,TP
15602,1574485.806,5182822.649,1.666877985,179.370665,0.779246151,2.095205307,1,TP
39,1574488.72,5183366.641,1.744039297,43.76371982,0.440832794,2.0130198,1,TP
21518,1574492.979,5182578.425,1.877221823,153.5015926,0.429460734,2.001992702,1,TP
15795,1574499.36,5181629.838,1.703586102,369.5330059,0.586763561,2.48424387,1,TP
52,1574504.385,5183445.305,1.404383779,19.24743939,2.626696587,2.121180058,1,TP
15796,1574509.14,5182688.502,1.870576382,200.310207,0.657798707,2.096639395,1,TP
21571,1574509.484,5183373.284,1.744039297,66.14364285,0.674246252,2.144052505,1,TP
24521,1574510.184,5183372.594,1.744039297,67.41173686,0.674246252,2.144052505,1,TP
23807,1574510.374,5183373.464,1.744039297,67.16136586,0.674246252,2.144052505,1,TP
27944,1574510.804,5183371.754,1.744039297,68.66360457,0.674246252,2.163837433,1,TP
15797,1574511.279,5182288.469,2.726918221,134.6649444,2.577687979,2.753002882,0,TN
27942,1574511.453,5183373.773,1.744039297,68.34485902,0.674246252,2.144052505,1,TP
24523,1574511.843,5183372.004,1.744039297,69.83054943,0.674246252,2.163837433,1,TP
23809,1574512.063,5183373.014,1.744039297,69.53916593,0.674246252,2.144052505,1,TP
27945,1574512.463,5183370.765,1.744039297,71.30735892,0.674246252,2.163837433,1,TP
27943,1574513.253,5183373.284,1.869850159,70.8834498,0.674246252,2.159450054,1,TP
24524,1574514.012,5183371.244,1.869850159,72.98615646,0.674246252,2.197629929,1,TP
23811,1574514.232,5183372.634,1.869850159,72.48107799,0.519532204,2.159450054,1,TP
21573,1574515.761,5183392.646,1.885435343,63.14634557,0.160672694,2.145916462,1,TP
15596,1574516.13,5182986.255,2.105926991,200.5766684,1.999998927,2.629403114,1,TP
24525,1574516.322,5183370.415,1.869850159,76.35714264,0.519532204,2.197629929,1,TP
23812,1574516.831,5183372.014,1.869850159,76.09856951,0.519532204,2.197629929,1,TP
24517,1574517.451,5183389.048,1.885435343,67.29555057,0.17154792,2.147270918,1,TP
21572,1574518.171,5183370.755,1.869850159,78.49184204,0.519532204,2.180877447,1,TP
23813,1574519.98,5183394.775,1.885435343,67.2540822,0.160672694,2.148082733,1,TP
24518,1574522.069,5183388.798,1.885435343,73.24458604,0.17154792,2.141184568,1,TP
23815,1574523.518,5183391.547,1.885435343,73.5211092,0.160672694,2.156719685,1,TP
21574,1574524.338,5183389.298,1.885435343,75.81734218,0.17154792,2.156719685,1,TP
23816,1574529.596,5183387.039,1.869850159,83.7013424,0.125495911,2.166890144,1,TP
24519,1574531.255,5183384.4,1.869850159,87.27297903,0.125495911,2.166890144,1,TP
27948,1574532.245,5183382.111,1.869850159,89.80544215,0.125495911,2.200490952,1,TP
23817,1574532.575,5183387.399,1.869850159,87.2454665,0.125495911,2.197856665,1,TP
21575,1574533.274,5183405.142,1.885435343,78.14372421,0.190712363,2.182912827,1,TP
24520,1574533.464,5183385.509,1.869850159,89.42726246,0.125495911,2.197856665,1,TP
24526,1574533.714,5183404.402,1.885435343,79.11305039,0.190712363,2.182912827,1,TP
27947,1574533.784,5183383.34,1.869850159,91.04989267,0.125495911,2.197856665,1,TP
27985,1574534.114,5183403.632,1.885435343,80.04895795,0.190712363,2.182912827,1,TP
23819,1574534.264,5183405.142,1.885435343,79.3883873,0.190712363,2.182912827,1,TP
27949,1574534.844,5183387.519,1.885435343,90.03191565,0.125495911,2.220069647,1,TP
1989,1574535.039,5181509.756,1.722766519,457.9522824,3.533336163,2.937871218,0,TN
28675,1574535.123,5183435.68,1.840219736,63.32926305,0.381405473,2.103184223,1,TP
27983,1574535.123,5183405.332,1.885435343,80.36276226,0.190712363,2.182912827,1,TP
24527,1574535.133,5183403.362,1.885435343,81.48317422,0.190712363,2.182912827,1,TP
27946,1574535.184,5183385.919,1.869850159,91.35914735,0.125495911,2.197856665,1,TP
27986,1574535.653,5183402.413,1.885435343,82.67117433,0.190712363,2.174401045,1,TP
28689,1574535.752,5183436.799,1.840219736,63.49378145,0.558118522,2.103184223,1,TP
23820,1574535.783,5183404.322,1.885435343,81.7605163,0.190712363,2.182912827,1,TP
27979,1574536.222,5183437.669,1.786761522,63.59720395,0.558118522,2.133733273,1,TP
24528,1574536.933,5183401.933,1.885435343,84.55036679,0.190712363,2.174401045,1,TP
27984,1574537.033,5183404.462,1.885435343,83.25333076,0.190712363,2.182912827,1,TP
23821,1574537.782,5183403.113,1.921622276,84.95543736,0.190712363,2.132128,1,TP
24529,1574539.122,5183400.394,1.921622276,88.1697414,0.190712363,2.152367115,1,TP
23822,1574540.171,5183401.843,1.921622276,88.67442234,0.190712363,2.152367115,1,TP
32015,1574540.56,5183438.539,1.874950647,68.56892044,0.558118522,2.141278028,1,TP
21576,1574540.761,5183400.304,1.921622276,90.28222021,0.190712363,2.152367115,1,TP
854,1574543.534,5181992.186,2.233560085,259.4065552,4.536957264,2.180943966,1,FN
28676,1574544.169,5183450.564,1.874950647,63.48679041,0.336710513,2.074365616,1,TP
28688,1574544.898,5183451.464,1.874950647,63.38211144,0.336710513,2.074365616,1,TP
32016,1574545.458,5183450.964,1.874950647,64.4169814,0.336710513,2.074365616,1,TP
43,1574545.907,5183483.031,1.820144415,34.57804001,1.039747238,2.224876165,1,TP
27978,1574547.138,5183451.284,1.874950647,65.81662299,0.336710513,2.074365616,1,TP
27928,1574550.087,5183437.549,1.874950647,81.11235182,0.336710513,2.111576557,1,TP
15598,1574551.494,5183104.2,1.594740629,230.4350925,0.756625473,2.179958582,1,TP
27980,1574553.496,5183426.494,1.911202192,91.60347415,0.386098593,2.119664192,1,TP
7737,1574553.709,5182413.601,2.407810926,183.9840577,1.069176197,2.725871086,0,TN
32017,1574556.354,5183450.134,1.874950647,76.22049089,0.336710513,2.104065418,1,TP
32018,1574557.054,5183451.734,1.874950647,75.42970422,0.336710513,2.104065418,1,TP
28677,1574557.483,5183464.449,1.820144415,63.94862187,0.35069257,2.071547508,1,TP
28687,1574557.883,5183466.198,1.820144415,62.71385115,0.35069257,2.050038576,1,TP
27929,1574560.043,5183449.485,1.874950647,80.56205041,0.614052296,2.100177288,1,TP
27977,1574560.192,5183465.489,1.820144415,65.71566425,0.35069257,2.050038576,1,TP
32019,1574560.402,5183468.507,1.820144415,62.80916547,0.493038297,2.055026531,1,TP
27981,1574562.092,5183438.429,1.874950647,92.99673741,0.614052296,2.151438236,1,TP
11037,1574563.462,5182149.785,2.129765749,247.5914401,1.533617496,2.657177448,0,TN
4474,1574564.701,5182156.502,2.129765749,247.1418582,1.533617496,1.985872746,0,TN
54325,1574565.012,5182124.515,2.548453331,257.698113,0.135461554,2.896306992,0,TN
869,1574566.925,5182555.894,2.007479906,244.4170877,0.336373806,1.898420334,0,FP
24531,1574569.048,5183475.665,1.926203847,63.07326569,0.493038297,2.138345718,1,TP
25085,1574569.808,5183474.465,1.926203847,65.01214995,0.493038297,2.138345718,1,TP
27921,1574570.818,5183474.765,1.926203847,65.60438572,0.493038297,2.138345718,1,TP
32021,1574570.818,5183447.816,1.974448562,93.03106749,0.614052296,2.090863705,1,TP
32022,1574571.078,5183448.675,1.974448562,92.48842374,0.614052296,2.090863705,1,TP
32020,1574572.317,5183462.39,1.974448562,79.91670408,0.56971699,2.066627026,1,TP
28679,1574573.397,5183473.326,1.926203847,69.42801702,0.624862611,2.169293642,1,TP
27982,1574573.417,5183447.786,1.974448562,95.68921238,0.276910007,2.143716097,1,TP
7690,1574573.818,5182143.568,2.129765749,263.4350914,2.167355299,2.78116107,0,TN
27924,1574573.886,5183477.334,1.926203847,65.66792689,0.624862611,2.169293642,1,TP
11533,1574574.77,5182055.932,2.404795408,295.6513098,1.134964824,2.651595831,0,TN
27923,1574575.116,5183474.525,1.926203847,69.71484181,0.624862611,2.169293642,1,TP
21519,1574577.285,5183465.419,1.926203847,81.20364754,0.56971699,2.07467556,1,TP
21521,1574578.744,5183480.943,1.926203847,65.66579803,0.624862611,2.212426186,1,TP
32023,1574583.723,5183460.801,1.974448562,91.82205521,0.56971699,2.136242628,1,TP
24746,1574583.922,5183486.641,1.926203847,62.11607606,0.715356529,2.25422287,1,TP
25238,1574584.822,5183487.331,1.926203847,61.86457076,0.715356529,2.25422287,1,TP
32271,1574586.161,5183488.64,1.873438478,61.1463658,0.715356529,2.123853445,1,TP
32024,1574586.482,5183463.15,1.926203847,91.83778878,0.56971699,2.23089695,1,TP
47784,1574586.865,5183443.585,1.974448562,112.6806356,0.276910007,2.296306372,1,TP
5514,1574590.091,5182143.228,2.270478725,285.367256,1.741549134,2.763350248,0,TN
21511,1574593.919,5183464.19,2.094861746,95.95763415,0.292412251,2.243829012,1,TP
17317,1574594.169,5182435.535,2.197466373,242.5852701,1.88557899,2.310617208,0,TN
21522,1574596.517,5183480.533,2.094861746,76.1553101,0.534855604,2.286684275,1,TP
25083,1574599.706,5183472.727,2.094861746,87.72971207,0.534855604,2.347091198,1,TP
28680,1574599.726,5183470.847,2.094861746,90.23689501,0.534855604,2.285834789,1,TP
43748,1574600.3,5182467.34,2.269456863,256.3894818,0.627878129,2.312308073,0,TN
24530,1574601.656,5183470.607,2.094861746,91.27593096,0.534855604,2.285834789,1,TP
36,1574602.569,5182888.216,2.133839846,332.6863145,0.645280004,2.228987455,0,TN
32066,1574602.735,5183484.562,2.094861746,73.11703231,0.362853259,2.420839548,1,TP
38431,1574604.704,5182364.274,2.156915665,252.9682285,0.609791636,2.233113527,0,TN
43908,1574605.43,5182421.9,2.197466373,255.9083273,0.445442528,2.398144007,0,TN
43746,1574605.92,5182475.48,2.269456863,266.1134139,0.627878129,2.345762253,0,TN
17316,1574608.457,5182440.809,2.221979141,262.9618522,0.872447789,2.257677078,0,TN
32025,1574609.652,5183496.367,1.973589659,59.99528779,0.362853259,2.25617981,1,TP
5530,1574612.654,5182498.029,2.095891476,282.9492972,0.667516351,2.242025375,0,TN
37467,1574613.011,5183470.957,2.097750425,95.04801247,0.245779082,2.301219225,1,TP
4536,1574613.101,5182182.053,2.125595331,304.0213994,0.946457267,2.36148572,0,TN
43751,1574613.54,5182508.87,2.095891476,288.2617944,0.509984493,2.11365056,0,TN
11039,1574615.194,5181997.862,1.865722775,357.6066026,2.960138559,2.394909382,1,TP
5533,1574615.205,5182402.287,2.156714201,268.1880259,0.420667946,2.371539354,0,TN
38432,1574615.364,5182366.98,2.202079773,267.7009524,0.631516933,2.552314997,0,TN
43907,1574615.51,5182431.51,2.104586124,271.1534722,0.534211278,2.314227343,0,TN
15599,1574615.662,5183401.455,1.911787868,181.858492,0.630835652,2.110496998,1,TP
37462,1574617.169,5183486.032,2.097750425,76.54878957,0.058052529,2.275939465,1,TP
37468,1574618.099,5183491.929,2.093071461,69.05083114,0.058052529,2.327736616,1,TP
37466,1574619.018,5183492.929,2.093071461,68.06436559,0.058052529,2.256970167,1,TP
43747,1574620.06,5182457.95,2.057000875,281.5283916,0.698866189,2.333708286,0,FP
28686,1574621.128,5183469.468,2.097750425,100.0580477,0.203440204,2.330292225,1,TP
53,1574621.417,5183528.925,1.975361586,21.07950179,3.293676376,2.214461327,1,TP
11227,1574621.523,5182386.623,2.202079773,276.5752121,0.514288723,2.432447433,0,TN
19927,1574621.523,5182386.623,2.202079773,276.5752121,0.514288723,2.432447433,0,TN
11228,1574622.856,5182243.629,2.06429863,298.0308796,1.394453287,2.35682869,0,FP
37461,1574623.576,5183507.723,2.093071461,50.08669427,0.520627439,2.263415575,1,TP
38433,1574624.3,5182354.908,2.354515076,279.7664942,0.436656177,2.911322594,0,TN
43745,1574626.81,5182476.14,2.137904882,294.4938968,0.58386606,2.289794922,0,TN
43752,1574629.53,5182426.54,2.104586124,289.5695655,0.50647521,2.234756947,0,TN
37463,1574631.643,5183486.322,2.097750425,81.56439777,0.317613691,2.223278046,1,TP
5529,1574631.916,5182495.401,2.095891476,307.4511545,0.627181232,2.091179371,0,TN
5062,1574633.783,5182167.21,2.125595331,336.4258703,0.098311573,2.4175179,0,TN
28685,1574634.493,5183438.581,1.970472336,146.1312425,0.028268185,2.105570316,0,FP
5532,1574637.366,5182405.906,2.156714201,298.7773726,0.232941821,2.284668207,0,TN
43750,1574639.08,5182507.06,1.953772306,321.3743815,0.627181232,2.111107111,0,FP
9325,1574640.193,5182084.742,2.222200871,372.0586971,0.067862719,2.54022193,0,TN
11034,1574640.347,5182310.524,1.993664742,303.4081762,0.904942811,2.378537416,0,FP
33096,1574640.819,5182566.255,2.136233091,346.2789599,0.303980619,2.091991901,0,TN
54072,1574642.75,5182557.86,2.013403654,345.6292224,0.303980619,2.038404703,0,TN
25543,1574644.11,5182628.41,2.4001894,371.8427402,0.522790909,2.311145544,0,TN
29094,1574645.078,5182460.937,2.076128721,316.2291785,0.853865802,2.084867239,0,TN
29992,1574645.944,5182445.725,2.076128721,315.0264963,0.59791857,2.131557226,0,TN
5531,1574646.002,5182456.206,2.076128721,316.7499921,0.853865802,2.123414993,0,TN
25574,1574648.05,5182647.53,2.279206276,381.4141458,0.749254584,2.180202007,0,TN
8441,1574648.991,5181647.904,1.906484842,575.0494448,5.269128799,2.671926498,0,TN
24896,1574651.467,5182539.754,2.013403654,350.2535282,0.498427331,1.992443085,0,TN
11023,1574651.883,5182305.716,1.993664742,319.9757002,1.058281898,2.285983086,0,FP
54071,1574654.71,5182544.33,2.013403654,356.2926763,0.334190875,1.919839859,0,FP
28681,1574656.684,5183486.032,2.103792429,84.91866826,0.485657394,2.355968475,1,TP
31728,1574657.751,5181564.842,3.875039339,597.4565252,2.49661541,5.528764248,0,TN
4975,1574662.048,5182739.765,2.237924576,417.3909794,0.417386353,2.173683167,0,TN
28684,1574662.382,5183446.868,1.97640264,139.3935334,0.63121742,2.117380142,0,FP
11232,1574662.834,5182074.467,2.129768133,405.8841117,0.441383243,2.492419243,0,TN
10406,1574666.424,5182441.103,2.267228365,342.3232451,0.453434885,2.242985725,0,TN
9853,1574666.702,5182508.456,2.078499079,358.4671402,0.886027694,1.972252488,0,TN
5263,1574666.802,5182507.407,2.078499079,358.1987093,0.886027694,2.006548643,0,TN
30025,1574667.554,5182781.763,2.097318888,429.2148485,0.379810363,2.184988737,0,TN
875,1574669.272,5181741.832,2.234477043,562.3059235,0.969270706,2.699171782,0,TN
18641,1574670.332,5182559.321,1.998737335,382.6925212,0.664082408,2.062410355,0,FP
9292,1574670.62,5182546.981,1.998737335,378.3623238,0.060451314,1.919725657,0,TN
30818,1574672.87,5182486.253,2.247414589,359.4300564,1.138359547,2.299338818,0,TN
871,1574674.099,5182299.675,1.859751105,351.4124805,0.533844531,2.118541002,0,FP
38336,1574675.6,5182641.414,2.183013678,417.5203051,0.779208302,2.166952133,0,TN
14954,1574675.83,5182868.835,1.915333986,435.3424582,0.314166129,1.897524476,0,TN
25576,1574676.65,5182619.32,2.305824757,412.5559079,0.576196074,2.15944767,0,TN
33711,1574676.676,5182806.453,2.154206038,443.1644393,0.46232152,2.144183397,0,TN
25577,1574677.91,5182850.72,1.976263642,440.1322847,0.571215868,2.139253616,0,TN
18643,1574678.33,5182581.896,2.18991065,401.8985971,0.310668886,2.13651824,0,TN
858,1574680.565,5181748.476,2.234477043,571.3498415,0.793599069,2.819277763,0,TN
28683,1574681.664,5183482.254,2.13312006,92.05942459,0.67328918,2.373204231,1,TP
5528,1574682.056,5182512.695,2.048439741,380.4073494,0.709719241,2.157368422,0,FP
8440,1574682.168,5182017.56,2.045182467,449.6830821,0.357239425,2.288284063,1,FN
28682,1574683.414,5183449.227,1.990131617,137.7616113,0.612021387,2.21852684,0,FP
25579,1574686.29,5182637.23,2.305824757,431.1312956,1.291948438,2.081468344,0,TN
872,1574687.245,5181998.81,1.674326777,456.779557,3.421101093,2.117052317,0,TN
6534,1574687.551,5182633.958,2.110080481,432.120248,1.291948438,2.052506685,0,TN
14931,1574687.583,5182952.143,1.907662392,440.2450164,0.242701024,1.98222661,0,TN
5344,1574691.4,5182172.999,1.965188742,411.8789555,0.59056139,2.41433692,0,TN
33712,1574692.569,5182793.407,2.165385485,464.7525333,0.676127613,2.22740531,0,TN
7689,1574693.361,5182530.728,2.036254168,402.255932,0.772628784,2.035563946,0,FP
30024,1574694.716,5182781.532,2.055215597,466.4951398,0.834995389,2.153915405,0,TN
7740,1574695.737,5183085.74,1.593834996,429.5041718,0.166841596,1.744401336,0,TN
74,1574699.547,5183030.002,1.736142755,445.7247673,0.516674459,1.873813629,0,TN
27575,1574699.775,5182618.404,2.110080481,443.0911079,1.000696301,1.961878538,0,TN
32068,1574701.317,5183450.707,1.968878508,133.7737347,0.885947287,2.232030869,0,FP
4680,1574702.443,5182726.222,2.235754251,470.9283502,0.336764812,2.131948709,0,TN
25582,1574703.61,5182841.42,2.072233915,476.411153,0.380486548,2.112802744,0,TN
14096,1574703.772,5183609.545,2.64056468,35.32730989,4.66536808,3.118181944,0,FP
4400,1574705.081,5182741.746,2.189846516,476.6936836,0.945106268,2.074612141,0,TN
7525,1574705.728,5182861.559,2.072233915,477.1694686,0.150631785,2.173510313,0,TN
38475,1574707.638,5182590.891,2.048421144,444.1245142,0.423352629,1.822041392,0,TN
40482,1574709.582,5182890.982,2.030659914,478.9532252,0.457265109,2.09526062,0,TN
32067,1574710.612,5183487.103,2.144374132,81.88341016,0.752122164,2.497190475,1,TP
25583,1574711.37,5183066.64,1.593834996,456.6313066,0.691802442,1.787882924,0,TN
11535,1574713.056,5182402.089,1.871719003,402.9305002,0.463184118,1.988860846,0,FP
38473,1574714.233,5182578.366,2.039879322,448.0704576,0.499212414,1.784588099,0,TN
4799,1574715.507,5182756.62,2.060998201,492.5217528,0.4009175,1.912459373,0,TN
4397,1574716.487,5183161.061,1.70791471,428.2367285,1.031856537,1.606973171,0,TN
38474,1574717.533,5182603.7,2.022816658,461.7355249,0.361823142,1.913337708,0,TN
38301,1574719.473,5183614.796,3.475307465,44.24203364,3.295177221,3.356515408,1,TP
6276,1574720.606,5183131.633,1.768569112,445.7033586,1.131210923,1.882641435,0,TN
45242,1574722.034,5182717.998,2.245827436,496.2863848,0.320257843,2.11951685,0,TN
51818,1574722.84,5183148.88,1.70791471,441.6309911,0.867415547,1.83282733,0,TN
36958,1574723.84,5183112.28,1.774550915,457.0902208,1.147565842,1.865040302,0,TN
5063,1574724.901,5182415.984,1.786278963,419.6270591,0.850313902,2.076191187,0,FP
14932,1574725.144,5182733.819,2.245827436,503.2528506,0.267805547,2.139778614,0,TN
5061,1574725.181,5182029.016,2.166048288,505.2845942,0.719465137,2.492826462,0,TN
7692,1574725.788,5182142.082,1.922833204,467.7175177,0.369069606,2.308995247,0,TN
37282,1574725.93,5182422.79,1.786278963,421.4957405,0.685860693,1.986084104,0,FP
25586,1574729.07,5183021.84,1.841551542,487.3144525,0.632377028,1.94003427,0,TN
25587,1574730.4,5183038.26,1.64286387,486.8355716,0.60849756,1.937651396,0,TN
5058,1574731.866,5182104.077,1.717496514,487.8186287,1.192645669,2.143274546,0,TN
5181,1574733.367,5182861.919,1.957662821,515.0791438,0.610156357,2.038466692,0,TN
45240,1574734.142,5182744.142,2.060998201,516.8489796,0.87997812,2.020325661,0,TN
7444,1574735.667,5182397.442,1.871719003,433.9745546,0.192659944,2.074080229,0,TN
4543,1574738.753,5182110.944,1.567758799,494.8961661,0.902337492,2.114273787,0,TN
25590,1574738.78,5183067.09,1.803824782,493.2297228,0.564174354,1.910057306,0,TN
44,1574739.16,5183530.807,2.713623524,14.03243033,3.379864931,2.782362461,1,TP
7738,1574739.434,5182498.272,1.775015354,452.5826619,2.03102541,1.808766961,0,TN
69,1574739.528,5183186.782,1.92957139,444.0608921,0.515611947,1.828269124,0,TN
23982,1574740.366,5183131.653,2.026702166,471.7951048,0.997203588,2.044201374,0,TN
9052,1574740.379,5183115.34,2.026702166,477.9280996,1.119201541,2.008179903,0,TN
25591,1574740.42,5182853.98,1.878047705,525.6099714,0.348475367,2.080673218,0,TN
37750,1574743.849,5182979.07,1.988823295,513.5555457,0.456206471,2.108760834,0,TN
37283,1574745.97,5182425.66,1.855982184,449.2872633,0.614325583,2.020779371,0,TN
30824,1574748.487,5183143.345,1.949577451,477.6171113,1.58206141,2.021349907,0,TN
62,1574748.99,5183367.872,1.631287217,219.13511,0.494027734,1.75548625,0,FP
41573,1574750.351,5182732.986,2.177239418,537.5541921,0.69465816,2.012800932,0,TN
5060,1574752.405,5182225.46,2.109565496,477.6936107,0.505582213,2.485610485,1,FN
874,1574752.854,5181856.862,1.670124888,584.3509412,5.304195404,2.296986341,1,FN
5189,1574756.142,5183159.873,1.949577451,463.6576823,1.328229666,2.056481361,0,TN
54241,1574756.923,5182646.314,1.901007056,528.904282,1.087731004,1.762096405,0,TN
37749,1574757.561,5182987.229,1.988823295,531.1972015,0.233503222,2.166561127,0,TN
25594,1574759.47,5182845.78,1.878047705,552.641055,0.991861463,1.880553484,0,TN
13123,1574760.993,5181987.458,1.97980547,558.8136438,0.404402494,2.517393827,0,TN
25080,1574763.582,5181748.822,2.730377436,664.4612163,2.279886007,3.825716257,0,TN
5634,1574764.05,5182241.534,2.25507021,488.6086576,1.056003332,2.649456024,0,TN
43699,1574764.36,5183005.46,1.947366357,537.9563835,0.196038246,2.084523678,0,TN
43698,1574765.21,5183016.13,1.851009607,537.6255893,0.476547927,2.040312529,0,TN
6467,1574766.604,5182892.198,1.816839218,556.9025653,0.748368979,1.937604189,0,TN
17633,1574766.75,5183049.006,1.718826056,535.128011,0.397375911,1.811603189,0,TN
25597,1574767.29,5181839.25,2.0479846,611.7269201,0.836046815,2.558478594,1,FN
25598,1574767.91,5182242.39,2.25507021,493.5485582,0.747244239,2.740496635,0,TN
25599,1574768.45,5183059.45,1.718826056,535.4196482,0.986112773,2.016949892,0,TN
4700,1574769.287,5183119.759,2.189187288,501.1583956,0.39855054,2.319607019,0,TN
39020,1574769.556,5182720.397,2.082149029,561.6348644,0.098107591,2.121004343,0,TN
870,1574770.309,5182554.464,1.818582296,513.1637964,0.69422996,1.751533389,0,TN
37748,1574770.686,5182979.615,1.922151208,550.2443016,0.316656053,2.10673666,0,TN
873,1574771.069,5181909.214,1.838897347,587.408976,3.65614295,2.382632494,1,FN
54243,1574771.917,5182662.308,1.948470473,553.0699347,1.063705325,1.838089943,0,TN
25078,1574772.062,5181772.066,2.747469425,658.0317545,2.766084671,3.742196321,0,TN
11230,1574772.865,5182310.607,2.215117931,485.1884799,0.364646524,2.634741783,0,TN
30017,1574773.847,5182675.434,2.077531338,558.5874909,1.063705325,2.053777933,0,TN
54242,1574773.916,5182663.308,2.077531338,556.008191,1.063705325,1.763389111,0,TN
18642,1574774.362,5182806.902,1.856241107,577.2398868,0.985720754,1.941051841,0,TN
25602,1574776.08,5183089.81,2.069286108,530.3965741,1.579191208,1.96966958,0,TN
11534,1574776.229,5182477.911,1.886175394,498.3464207,0.554504871,2.010017633,0,TN
38469,1574776.262,5182548.946,1.818582296,518.9355624,0.964797735,1.927653909,0,TN
7668,1574776.266,5182640.177,1.948470473,552.6021037,1.335927486,1.787592173,0,TN
10430,1574776.715,5182256.518,2.25507021,501.2174912,0.747244239,2.608902216,0,TN
43697,1574777.22,5183024.28,1.851009607,552.936868,0.764443755,2.002305269,0,TN
54,1574777.96,5183522.749,2.305189371,9.784098112,4.846558571,2.748543501,0,TN
30021,1574783.106,5182706.899,2.131475687,577.8319699,0.167850479,2.052613497,0,TN
27687,1574784.081,5181864.624,1.906570911,621.3531722,0.890205324,2.53569603,0,TN
25604,1574784.36,5182222.08,2.214852095,521.6839458,1.3888731,2.567361832,0,TN
5224,1574785.706,5182881.173,1.70667243,584.6184375,0.106999189,1.590813994,0,TN
5059,1574786.681,5182228.999,2.214852095,522.7616021,1.173241973,2.696896076,0,TN
27508,1574790,5182683,2.151115417,582.2150008,0.202759147,2.077378988,0,TN
25608,1574791.2,5181819.11,2.020857811,652.8420108,1.024891734,2.690000057,0,TN
38468,1574791.692,5182551.114,1.954708815,540.1870986,0.488145292,1.980859876,0,TN
11046,1574794.254,5182008.106,1.883374214,604.062555,0.688106775,2.53786993,1,FN
38956,1574795.124,5182735.597,2.065591812,599.1824283,0.406240523,2.081423044,0,TN
38467,1574796.245,5182544.134,1.954708815,543.5481951,0.488145292,1.942806125,0,TN
5053,1574796.658,5181784.794,2.713629723,679.6819301,2.017420053,3.517152786,0,TN
25609,1574797.9,5183126.35,2.040771484,471.7157728,0.610618651,2.239152908,0,TN
40023,1574798.667,5182847.114,1.789783239,606.3155975,0.341901779,1.923719525,0,TN
25610,1574799.2,5182675.12,2.151115417,592.9856052,0.458297551,2.044961929,0,TN
27507,1574802,5182700,2.114169598,602.2761072,0.743886054,2.076744318,0,TN
27688,1574802.646,5181849.589,1.921986938,652.2527996,0.461308688,2.62745595,1,FN
5180,1574807.375,5182994.828,1.94443655,598.376129,0.339874029,2.073415518,0,TN
53811,1574807.379,5183040.49,1.803311825,563.8613181,0.450925887,1.979939818,1,FN
24451,1574808.209,5182975.646,1.956314564,602.207318,0.778985202,2.001194715,0,TN
13183,1574809.971,5182890.406,1.597689986,616.5671651,0.622397602,1.8525244,0,TN
