,Test ID,easting__N,northing__,GWD (m),Elevation,L (m),Slope (%),Displ (m),PGA (g),Qtncs_med,Qtncs_std,Ic_med,Ic_std
622,5231.0,1575576.98599,5183181.92096,1.773656725883484,1.984668493270874,370.23380673877267,0.6524863839149481,0.32355308532714805,0.4547325074672701,140.03774593937902,26.575838401727324,1.5918537279025438,0.30348593301708465
623,37526.0,1575577.93636,5183223.593280001,2.069813013076782,2.360378742218018,315.8277659110506,0.155006051063538,0.2768761217594149,0.4547325074672701,106.38629015161501,14.899534643705408,1.8489109328556308,0.286818059470659
624,37103.0,1575580.9,5182693.2,3.748921394348145,4.891373157501222,1014.6831886779544,1.043569445610046,0.140113309025764,0.468234777450562,112.143355491027,14.756243622592807,1.7701445380225465,0.18407320765265064
625,25823.0,1575581.27,5182065.1,2.63887357711792,4.775463581085205,1640.2415650565658,0.92817759513855,0.42482584714889504,0.488765954971313,118.9646576700153,17.216686640207882,1.6793787816713903,0.16705536512067246
626,11291.0,1575582.9,5181962.0,2.249045610427856,4.562271118164062,1673.869308619912,0.6553550958633421,0.328438252210617,0.488765954971313,143.53833332491953,28.484168174690968,1.5932754415759551,0.12363101065810388
627,48214.0,1575584.14987,5182603.01416,1.997236728668213,3.124034881591797,1134.6798980651415,0.699952661991119,0.252509921789169,0.471648663282394,88.74977002451674,44.04708868669275,1.77795693207445,0.28782588029360723
628,11440.0,1575587.6603,5181526.47529,3.043378591537476,6.190046310424805,1821.474969416784,4.352823734283446,0.015666244551539,0.5027396678924559,130.48623550075038,23.354313040641014,1.6750636571506945,0.11139971043325396
629,5088.0,1575587.95175,5181463.8601,4.172938346862793,7.637866973876952,1855.0648620095187,0.485822856426239,0.005482369102538,0.5060928463935851,123.26274134199149,13.12966745001214,1.6609141504401328,0.1427310504385676
630,11288.0,1575590.1,5181965.7,2.483252048492432,4.752898693084717,1682.3616355251388,1.3602354526519782,0.319183319807053,0.488765954971313,150.83683337508864,36.800535663904206,1.6061618776090418,0.1173102082660389
631,37654.0,1575590.54996,5182621.36225,1.9552397727966309,3.075793027877808,1113.2518491285705,0.204536274075508,0.21372528374195104,0.471648663282394,102.75205132533752,20.592949230322454,1.6792614017758187,0.2567593401429276
632,47786.0,1575591.9741,5182830.38186,4.304351329803467,5.007311820983887,838.9301567768507,2.059932231903076,0.12786167860031095,0.464823812246323,102.08784506562765,19.97498729654549,1.709154540637129,0.21711867085097686
633,6544.0,1575593.40796,5181935.82341,2.257757425308228,4.518734931945801,1696.19678834265,1.129335284233093,0.319411545991898,0.492253094911575,98.2520742933264,22.3442165980577,1.8102212196887968,0.2408585653059405
634,27674.0,1575593.4810600001,5182704.6677,3.68990421295166,4.826754093170166,1004.9181736320783,0.542913854122162,0.036277424544096,0.468234777450562,103.96863690626192,11.936908506159439,1.6933138148799354,0.1531426446899198
635,33908.0,1575594.3890199997,5182025.41279,2.374759674072266,4.511107921600342,1669.6307004285668,0.6774782538414,0.3643772602081301,0.488765954971313,152.77467556686173,49.454526525939805,1.5769530256978999,0.21460335470503733
636,30538.0,1575595.19984,5182476.00188,2.072788238525391,3.47037935256958,1306.4152536737174,2.195951700210571,0.056056339293717984,0.475056380033493,153.56912958162633,21.195688541276244,1.6533640087706083,0.2195302046300111
637,33829.0,1575595.31,5181817.54,1.9428534507751456,4.492614269256592,1727.0223733778298,0.349295437335968,0.212303802371025,0.495766431093216,119.79233632527638,18.702561553375553,1.6875956452533944,0.0846402552002849
638,43474.0,1575597.5656299999,5183205.45072,2.0101909637451167,2.281144380569458,347.98641081967696,0.425582528114319,0.233337879180908,0.457196176052094,91.50939741744024,11.821724991208232,1.9590356422426798,0.2973816992349934
639,5708.0,1575600.81773,5182675.28134,3.1152892112731934,4.347547531127931,1046.6718071963203,5.624080657958984,0.222434625029564,0.470760107040405,107.96005549304205,14.728231570938258,1.7693760375551777,0.1372491462870751
640,37656.0,1575601.27382,5182606.51915,1.904446244239807,3.103702306747437,1137.3087783032358,0.33997568488121005,0.219192877411842,0.474201112985611,117.535744102867,22.670440590321398,1.6155807795700907,0.18642237418164526
641,48215.0,1575603.91201,5182592.31306,1.904446244239807,3.2257921695709237,1157.109689816525,0.33997568488121005,0.24523527920246105,0.474201112985611,121.26876307090643,25.75585151294755,1.5763650940446123,0.2936318251179805
642,32756.0,1575604.54146,5181973.04579,2.483252048492432,4.685305118560791,1699.4189120889096,0.6146782636642459,0.254258692264557,0.491327911615372,137.25334690711856,31.60642401760767,1.5464001452092626,0.2177757708261067
643,25828.0,1575605.06,5182091.1,2.747245311737061,4.747215270996094,1664.6686389875226,0.383402019739151,0.374103665351868,0.487879276275635,152.43637229810966,43.49042433347576,1.5308621291539848,0.10893483172828686
644,32757.0,1575605.0743499997,5181959.8316,2.205550193786621,4.601137638092041,1704.2905750265286,0.551965534687042,0.25510400533676103,0.494803160429001,153.00988794657044,31.779400902335944,1.4910410593731562,0.2083212179339705
645,886.0,1575605.46878,5181503.26791,3.676493406295776,6.383986949920652,1856.107452711733,4.983421802520752,0.008229747414589001,0.5052410364151,106.16512118407742,8.977173078190916,2.046115391210808,0.08225428169133303
646,30539.0,1575605.9865700002,5182466.04562,2.072788238525391,3.638574600219727,1324.0713426737516,0.6070637702941889,0.040055084973574,0.477621614933014,128.90952616511464,21.601242038930785,1.7509945613436666,0.21570532084027907
647,37655.0,1575607.54934,5182614.64927,1.9552397727966309,3.1033251285552983,1129.2679633539929,0.7963911890983578,0.219192877411842,0.474201112985611,114.91568177800556,25.302780174540334,1.6108051765205649,0.15818886617582947
